EoS,branch2,branch1,m2_source,rhoc2,R2,lambda2,I2,Mb2,m1_source,rhoc1,R1,lambda1,I1,Mb1,Mmax
./macro-ms1b.csv,0,0,1.17364036906,4.05028680876e+14,14.6091035776,8601.20032126,1.57998878473,1.26337640298,1.58865448825,4.78989851712e+14,14.7478232926,1428.08358534,2.43759759246,1.75777800762,2.7820935261662734
./macro-ms1b.csv,0,0,1.17385244098,4.05063539473e+14,14.6091707949,8592.07436357,1.58039418898,1.26362171673,1.58834970681,4.78938217268e+14,14.7477569153,1429.72284153,2.43692638241,1.75740379988,2.7820935261662734
./macro-ms1b.csv,0,0,1.17406448018,4.05098392692e+14,14.6092380019,8582.94981384,1.58079953068,1.26386699264,1.58804510808,4.78886613778e+14,14.7476905778,1431.36111503,2.43625557473,1.75702981647,2.7820935261662734
./macro-ms1b.csv,0,0,1.17427648668,4.05133240536e+14,14.6093051984,8573.82667126,1.58120480987,1.26411223072,1.58774069188,4.78835041211e+14,14.7476242801,1432.9984068,2.43558516903,1.75665605716,2.7820935261662734
./macro-ms1b.csv,0,0,1.1744884605,4.05168083008e+14,14.6093723847,8564.70493502,1.58161002659,1.264357431,1.58743645803,4.78783499537e+14,14.7475580221,1434.6347178,2.43491516492,1.75628252174,2.7820935261662734
./macro-ms1b.csv,0,0,1.17470040166,4.05202920112e+14,14.6094395605,8555.58460431,1.58201518088,1.26460259349,1.58713240636,4.78731988726e+14,14.7474918037,1436.27004898,2.434245562,1.75590921,2.7820935261662734
./macro-ms1b.csv,0,0,1.17491231018,4.0523775185e+14,14.609506726,8546.46567833,1.58242027276,1.26484771822,1.58682853668,4.78680508748e+14,14.747425625,1437.90440131,2.43357635989,1.7555361217,2.7820935261662734
./macro-ms1b.csv,0,0,1.17512418607,4.05272578225e+14,14.6095738812,8537.34815627,1.58282530227,1.26509280522,1.58652484882,4.78629059572e+14,14.7473594859,1439.53777574,2.43290755818,1.75516325664,2.7820935261662734
./macro-ms1b.csv,0,0,1.17533602935,4.05307399241e+14,14.609641026,8528.23203733,1.58323026945,1.2653378545,1.5862213426,4.78577641169e+14,14.7472933864,1441.17017322,2.4322391565,1.7547906146,2.7820935261662734
./macro-ms1b.csv,0,0,1.17554784005,4.053422149e+14,14.6097081606,8519.11732069,1.58363517434,1.26558286608,1.58591801784,4.78526253508e+14,14.7472273263,1442.8015947,2.43157115445,1.75441819536,2.7820935261662734
./macro-ms1b.csv,0,0,1.17575961818,4.05377025206e+14,14.6097752847,8510.00400556,1.58404001697,1.26582783999,1.58561487437,4.7847489656e+14,14.7471613058,1444.43204114,2.43090355164,1.75404599869,2.7820935261662734
./macro-ms1b.csv,0,0,1.17597136376,4.05411830162e+14,14.6098423986,8500.89209113,1.58444479737,1.26607277625,1.58531191201,4.78423570295e+14,14.7470953247,1446.06151349,2.43023634768,1.7536740244,2.7820935261662734
./macro-ms1b.csv,0,0,1.1761830768,4.0544662977e+14,14.6099095022,8491.7815766,1.58484951559,1.26631767487,1.58500913058,4.78372274682e+14,14.747029383,1447.69001269,2.42956954219,1.75330227225,2.7820935261662734
./macro-ms1b.csv,0,0,1.17639475734,4.05481424035e+14,14.6099765954,8482.67246117,1.58525417165,1.26656253589,1.58470652991,4.78321009693e+14,14.7469634806,1449.3175397,2.42890313477,1.75293074203,2.7820935261662734
./macro-ms1b.csv,0,0,1.17660640538,4.05516212958e+14,14.6100436784,8473.56474404,1.5856587656,1.26680735932,1.58440410982,4.78269775296e+14,14.7468976176,1450.94409546,2.42823712504,1.75255943353,2.7820935261662734
./macro-ms1b.csv,0,0,1.17681802094,4.05550996543e+14,14.6101107511,8464.4584244,1.58606329746,1.26705214519,1.58410187014,4.78218571463e+14,14.7468317939,1452.56968091,2.42757151261,1.75218834653,2.7820935261662734
./macro-ms1b.csv,0,0,1.17702960405,4.05585774793e+14,14.6101778134,8455.35350147,1.58646776728,1.26729689351,1.58379981068,4.78167398164e+14,14.7467660094,1454.194297,2.4269062971,1.75181748082,2.7820935261662734
./macro-ms1b.csv,0,0,1.17724115472,4.05620547711e+14,14.6102448655,8446.24997443,1.58687217509,1.2675416043,1.58349793129,4.78116255368e+14,14.7467002642,1455.81794467,2.42624147811,1.75144683617,2.7820935261662734
./macro-ms1b.csv,0,0,1.17745267297,4.05655315301e+14,14.6103119073,8437.1478425,1.58727652092,1.2677862776,1.58319623177,4.78065143047e+14,14.7466345581,1457.44062486,2.42557705527,1.75107641238,2.7820935261662734
./macro-ms1b.csv,0,0,1.17766415882,4.05690077564e+14,14.6103789389,8428.04710487,1.58768080482,1.26803091341,1.58289471195,4.7801406117e+14,14.7465688911,1459.06233852,2.42491302819,1.75070620923,2.7820935261662734
./macro-ms1b.csv,0,0,1.17787561228,4.05724834505e+14,14.6104459602,8418.94776075,1.58808502681,1.26827551177,1.58259337167,4.77963009709e+14,14.7465032633,1460.68308658,2.42424939648,1.75033622651,2.7820935261662734
./macro-ms1b.csv,0,0,1.17808703339,4.05759586126e+14,14.6105129712,8409.84980934,1.58848918693,1.26852007269,1.58229221075,4.77911988633e+14,14.7464376745,1462.30286997,2.42358615976,1.74996646399,2.7820935261662734
./macro-ms1b.csv,0,0,1.17829842214,4.0579433243e+14,14.610579972,8400.75324986,1.58889328522,1.26876459619,1.581991229,4.77860997913e+14,14.7463721248,1463.92168964,2.42292331765,1.74959692148,2.7820935261662734
./macro-ms1b.csv,0,0,1.17850977857,4.0582907342e+14,14.6106469625,8391.6580815,1.58929732171,1.2690090823,1.58169042627,4.7781003752e+14,14.746306614,1465.53954652,2.42226086976,1.74922759875,2.7820935261662734
./macro-ms1b.csv,0,0,1.17872110269,4.058638091e+14,14.6107139428,8382.56430347,1.58970129644,1.26925353104,1.58138980236,4.77759107424e+14,14.7462411422,1467.15644155,2.42159881572,1.74885849559,2.7820935261662734
./macro-ms1b.csv,0,0,1.17893239452,4.05898539472e+14,14.6107809128,8373.47191499,1.59010520944,1.26949794242,1.58108935712,4.77708207596e+14,14.7461757093,1468.77237565,2.42093715513,1.74848961179,2.7820935261662734
./macro-ms1b.csv,0,0,1.17914365407,4.05933264539e+14,14.6108478727,8364.38091525,1.59050906074,1.26974231647,1.58078909037,4.77657338006e+14,14.7461103152,1470.38734976,2.42027588762,1.74812094714,2.7820935261662734
./macro-ms1b.csv,0,0,1.17935488138,4.05967984305e+14,14.6109148223,8355.29130347,1.59091285039,1.26998665321,1.58048900194,4.77606498626e+14,14.74604496,1472.0013648,2.41961501282,1.74775250142,2.7820935261662734
./macro-ms1b.csv,0,0,1.17956607644,4.06002698772e+14,14.6109817617,8346.20307886,1.59131657842,1.27023095267,1.58018909164,4.77555689425e+14,14.7459796436,1473.61442172,2.41895453032,1.74738427442,2.7820935261662734
./macro-ms1b.csv,0,0,1.17977723929,4.06037407944e+14,14.6110486908,8337.11624063,1.59172024486,1.27047521485,1.57988935932,4.77504910376e+14,14.7459143659,1475.22652142,2.41829443977,1.74701626593,2.7820935261662734
./macro-ms1b.csv,0,0,1.17998836994,4.06072111823e+14,14.6111156098,8328.030788,1.59212384974,1.2707194398,1.57958980479,4.77454161448e+14,14.745849127,1476.83766485,2.41763474078,1.74664847574,2.7820935261662734
./macro-ms1b.csv,0,0,1.18019946841,4.06106810413e+14,14.6111825186,8318.94672016,1.59252739311,1.27096362751,1.57929042789,4.77403442612e+14,14.7457839268,1478.44785292,2.41697543296,1.74628090364,2.7820935261662734
./macro-ms1b.csv,0,0,1.18041053472,4.06141503716e+14,14.6112494171,8309.86403634,1.592930875,1.27120777803,1.57899122845,4.7735275384e+14,14.7457187652,1480.05708656,2.41631651595,1.74591354942,2.7820935261662734
./macro-ms1b.csv,0,0,1.18062156889,4.06176191735e+14,14.6113163055,8300.78273575,1.59333429544,1.27145189136,1.57869220629,4.77302095102e+14,14.7456536422,1481.66536669,2.41565798936,1.74554641286,2.7820935261662734
./macro-ms1b.csv,0,0,1.18083257092,4.06210874474e+14,14.6113831837,8291.70281761,1.59373765446,1.27169596753,1.57839336124,4.77251466369e+14,14.7455885578,1483.27269423,2.41499985281,1.74517949376,2.7820935261662734
./macro-ms1b.csv,0,0,1.18104354086,4.06245551935e+14,14.6114500518,8282.62428113,1.59414095211,1.27194000655,1.57809469312,4.77200867613e+14,14.7455235119,1484.87907011,2.41434210594,1.7448127919,2.7820935261662734
./macro-ms1b.csv,0,0,1.1812544787,4.06280224122e+14,14.6115169096,8273.54712552,1.59454418842,1.27218400846,1.57779620178,4.77150298804e+14,14.7454585045,1486.48449523,2.41368474836,1.74444630708,2.7820935261662734
./macro-ms1b.csv,0,0,1.18146538447,4.06314891037e+14,14.6115837573,8264.47135001,1.59494736342,1.27242797328,1.57749788704,4.77099759913e+14,14.7453935356,1488.08897053,2.4130277797,1.74408003908,2.7820935261662734
./macro-ms1b.csv,0,0,1.18167625819,4.06349552684e+14,14.6116505948,8255.39695381,1.59535047714,1.27267190101,1.57719974873,4.77049250912e+14,14.7453286051,1489.69249692,2.41237119958,1.7437139877,2.7820935261662734
./macro-ms1b.csv,0,0,1.18188709987,4.06384209065e+14,14.6117174222,8246.32393614,1.59575352963,1.27291579169,1.57690178667,4.76998771771e+14,14.745263713,1491.2950753,2.41171500763,1.74334815273,2.7820935261662734
./macro-ms1b.csv,0,0,1.18209790954,4.06418860183e+14,14.6117842394,8237.25229621,1.59615652091,1.27315964533,1.5766040007,4.76948322463e+14,14.7451988592,1492.8967066,2.41105920347,1.74298253396,2.7820935261662734
./macro-ms1b.csv,0,0,1.1823086872,4.06453506042e+14,14.6118510465,8228.18203326,1.59655945102,1.27340346196,1.57630639065,4.76897902958e+14,14.7451340438,1494.49739173,2.41040378673,1.74261713118,2.7820935261662734
./macro-ms1b.csv,0,0,1.18251943289,4.06488146644e+14,14.6119178435,8219.1131465,1.59696232,1.2736472416,1.57600895635,4.76847513227e+14,14.7450692666,1496.09713159,2.40974875704,1.74225194419,2.7820935261662734
./macro-ms1b.csv,0,0,1.18273014662,4.06522781993e+14,14.6119846303,8210.04563514,1.59736512787,1.27389098426,1.57571169763,4.76797153242e+14,14.7450045277,1497.69592711,2.40909411402,1.74188697277,2.7820935261662734
./macro-ms1b.csv,0,0,1.1829408284,4.0655741209e+14,14.612051407,8200.97949843,1.59776787469,1.27413468997,1.57541461432,4.76746822974e+14,14.7449398269,1499.29377918,2.4084398573,1.74152221671,2.7820935261662734
./macro-ms1b.csv,0,0,1.18315147825,4.0659203694e+14,14.6121181736,8191.91473556,1.59817056047,1.27437835875,1.57511770626,4.76696522395e+14,14.7448751644,1500.89068873,2.40778598651,1.74115767582,2.7820935261662734
./macro-ms1b.csv,0,0,1.1833620962,4.06626656545e+14,14.61218493,8182.85134578,1.59857318525,1.27462199063,1.57482097326,4.76646251476e+14,14.7448105399,1502.48665664,2.40713250129,1.74079334988,2.7820935261662734
./macro-ms1b.csv,0,0,1.18357268226,4.06661270909e+14,14.6122516764,8173.7893283,1.59897574907,1.27486558561,1.57452441518,4.76596010188e+14,14.7447459536,1504.08168384,2.40647940124,1.74042923869,2.7820935261662734
./macro-ms1b.csv,0,0,1.18378323644,4.06695880033e+14,14.6123184126,8164.72868236,1.59937825196,1.27510914373,1.57422803182,4.76545798504e+14,14.7446814053,1505.67577121,2.40582668602,1.74006534204,2.7820935261662734
./macro-ms1b.csv,0,0,1.18399375877,4.06730483922e+14,14.6123851388,8155.66940716,1.59978069397,1.27535266499,1.57393182304,4.76495616394e+14,14.744616895,1507.26891968,2.40517435525,1.73970165972,2.7820935261662734
./macro-ms1b.csv,0,0,1.18420424927,4.06765082577e+14,14.6124518549,8146.61150195,1.60018307511,1.27559614944,1.57363578866,4.7644546383e+14,14.7445524227,1508.86113013,2.40452240855,1.73933819153,2.7820935261662734
./macro-ms1b.csv,0,0,1.18441470795,4.06799676003e+14,14.6125185608,8137.55496596,1.60058539542,1.27583959707,1.57333992851,4.76395340783e+14,14.7444879884,1510.45240348,2.40387084556,1.73897493726,2.7820935261662734
./macro-ms1b.csv,0,0,1.18462513482,4.06834264202e+14,14.6125852567,8128.49979839,1.60098765495,1.27608300792,1.57304424243,4.76345247227e+14,14.744423592,1512.04274061,2.40321966591,1.73861189671,2.7820935261662734
./macro-ms1b.csv,0,0,1.18483552992,4.06868847176e+14,14.6126519426,8119.4459985,1.60138985372,1.27632638201,1.57274873025,4.76295183131e+14,14.7443592334,1513.63214243,2.40256886924,1.73824906968,2.7820935261662734
./macro-ms1b.csv,0,0,1.18504589325,4.0690342493e+14,14.6127186183,8110.3935655,1.60179199177,1.27656971936,1.5724533918,4.76245148468e+14,14.7442949127,1515.22060983,2.40191845517,1.73788645595,2.7820935261662734
./macro-ms1b.csv,0,0,1.18525622483,4.06937997465e+14,14.612785284,8101.34249863,1.60219406913,1.27681301998,1.57215822692,4.7619514321e+14,14.7442306297,1516.80814371,2.40126842334,1.73752405532,2.7820935261662734
./macro-ms1b.csv,0,0,1.18546652469,4.06972564784e+14,14.6128519397,8092.29279712,1.60259608584,1.2770562839,1.57186323544,4.76145167329e+14,14.7441663846,1518.39474497,2.40061877339,1.73716186759,2.7820935261662734
./macro-ms1b.csv,0,0,1.18567679283,4.07007126892e+14,14.6129185853,8083.2444602,1.60299804192,1.27729951114,1.57156841719,4.76095220795e+14,14.7441021772,1519.9804145,2.39996950494,1.73679989256,2.7820935261662734
./macro-ms1b.csv,0,0,1.18588702928,4.0704168379e+14,14.6129852208,8074.1974871,1.60339993743,1.27754270171,1.57127377201,4.76045303582e+14,14.7440380074,1521.56515318,2.39932061763,1.73643813002,2.7820935261662734
./macro-ms1b.csv,0,0,1.18609723406,4.07076235482e+14,14.6130518463,8065.15187706,1.60380177238,1.27778585565,1.57097929973,4.75995415661e+14,14.7439738753,1523.14896192,2.3986721111,1.73607657976,2.7820935261662734
./macro-ms1b.csv,0,0,1.18630740718,4.0711078197e+14,14.6131184618,8056.10762931,1.60420354681,1.27802897297,1.57068500019,4.75945557004e+14,14.7439097809,1524.73184161,2.39802398498,1.73571524159,2.7820935261662734
./macro-ms1b.csv,0,0,1.18651754865,4.07145323257e+14,14.6131850672,8047.06474308,1.60460526076,1.27827205369,1.57039087322,4.75895727584e+14,14.743845724,1526.31379312,2.39737623891,1.7353541153,2.7820935261662734
./macro-ms1b.csv,0,0,1.18672765851,4.07179859347e+14,14.6132516627,8038.02321762,1.60500691426,1.27851509783,1.57009691865,4.75845927371e+14,14.7437817047,1527.89481735,2.39672887252,1.73499320069,2.7820935261662734
./macro-ms1b.csv,0,0,1.18693773676,4.07214390241e+14,14.6133182481,8028.98305215,1.60540850735,1.27875810541,1.56980313633,4.75796156339e+14,14.7437177228,1529.47491519,2.39608188546,1.73463249756,2.7820935261662734
./macro-ms1b.csv,0,0,1.18714778343,4.07248915944e+14,14.6133848235,8019.94424592,1.60581004005,1.27900107645,1.56950952608,4.75746414459e+14,14.7436537785,1531.05408752,2.39543527735,1.7342720057,2.7820935261662734
./macro-ms1b.csv,0,0,1.18735779853,4.07283436458e+14,14.6134513888,8010.90679815,1.60621151241,1.27924401098,1.56921608775,4.75696701703e+14,14.7435898716,1532.63233523,2.39478904784,1.73391172491,2.7820935261662734
./macro-ms1b.csv,0,0,1.18756778208,4.07317951786e+14,14.6135179442,8001.8707081,1.60661292445,1.27948690901,1.56892282117,4.75647018045e+14,14.7435260021,1534.20965919,2.39414319657,1.733551655,2.7820935261662734
./macro-ms1b.csv,0,0,1.18777773409,4.07352461931e+14,14.6135844896,7992.835975,1.60701427621,1.27972977057,1.56862972616,4.75597363455e+14,14.7434621699,1535.78606029,2.39349772317,1.73319179575,2.7820935261662734
./macro-ms1b.csv,0,0,1.18798765459,4.07386966895e+14,14.613651025,7983.80259809,1.60741556773,1.27997259567,1.56833680258,4.75547737906e+14,14.7433983752,1537.36153941,2.39285262729,1.73283214697,2.7820935261662734
./macro-ms1b.csv,0,0,1.18819754359,4.07421466682e+14,14.6137175504,7974.77057661,1.60781679903,1.28021538433,1.56804405026,4.7549814137e+14,14.7433346176,1538.93609744,2.39220790855,1.73247270846,2.7820935261662734
